0,0,6826
1,0.665,6624
2,1.33,6883
3,2.66,6134
4,3.325,6498
5,3.99,7002
6,4.655,6975
7,5.32,6338
8,5.6525,6742
9,5.985,6790
10,6.3175,6712
11,6.65,7131
12,7.315,6597
13,7.98,6611
14,9.31,6259
15,10.64,6829
16,11.0833333333333,6511
17,11.5266666666667,6524
18,11.97,6993
19,12.635,6419
20,13.3,6076
21,14.63,8098
22,15.295,7386
23,15.96,6881
24,17.29,7110
25,17.955,7050
26,18.62,7291
27,19.285,7180
28,19.95,6280
29,20.615,6522
30,21.28,6787
31,21.7233333333333,6610
32,22.1666666666667,6233
33,22.61,5776
34,23.0533333333333,6522
35,23.4966666666667,7128
36,23.94,7391
37,24.605,6151
38,25.27,6062
39,25.7133333333333,6298
40,26.1566666666667,7071
41,26.6,7647
42,27.265,6789
43,27.93,5820
44,28.3733333333333,6200
45,28.8166666666667,6756
46,29.26,8007
47,29.925,6946
48,30.59,5583
49,30.9225,5965
50,31.255,6275
51,31.5875,7153
52,31.92,8472
53,32.585,5988
54,33.25,5823
55,33.6933333333333,5940
56,34.1366666666666,7881
57,34.58,8062
58,35.245,5928
59,35.91,4677
60,36.3533333333333,5564
61,36.7966666666666,6396
62,37.24,8155
63,37.6833333333333,7950
64,38.1266666666666,5563
65,38.57,4938
66,38.9025,5597
67,39.235,7295
68,39.5675,8288
69,39.9,8724
70,40.565,6947
71,41.23,4983
72,41.5625,5345
73,41.895,6632
74,42.2275,8306
75,42.56,8963
76,43.0033333333333,6712
77,43.4466666666666,5050
78,43.89,4748
79,44.3333333333333,5855
80,44.7766666666666,7359
81,45.22,9335
82,45.6633333333333,8447
83,46.1066666666666,6124
84,46.55,4455
85,46.816,4912
86,47.082,5764
87,47.348,7579
88,47.614,8857
89,47.88,9215
90,48.3233333333333,7316
91,48.7666666666666,4915
92,49.21,4924
93,50.54,4644
94,50.8725,5872
95,51.205,7815
96,51.5375,9269
97,51.87,9678
98,52.3133333333333,7042
99,52.7566666666666,5176
100,53.2,4552
101,53.466,5118
102,53.732,5270
103,53.998,7136
104,54.264,8534
105,54.53,9544
106,54.796,8551
107,55.062,6770
108,55.328,5595
109,55.594,4729
110,55.86,4640
111,56.1925,5369
112,56.5249999999999,6975
113,56.8575,7758
114,57.1899999999999,9454
115,57.4116666666666,8910
116,57.6333333333333,8825
117,57.8549999999999,6536
118,58.0766666666666,5044
119,58.2983333333333,4643
120,58.5199999999999,4581
121,58.7859999999999,5393
122,59.052,6696
123,59.3179999999999,7577
124,59.5839999999999,9404
125,59.8499999999999,10196
126,60.1159999999999,8761
127,60.3819999999999,8832
128,60.6479999999999,6197
129,60.9139999999999,4920
130,61.1799999999999,4756
131,61.3699999999999,5160
132,61.5599999999999,5050
133,61.7499999999999,6140
134,61.9399999999999,7399
135,62.1299999999999,8445
136,62.3199999999999,9254
137,62.5099999999999,10082
138,62.7316666666666,9604
139,62.9533333333333,8609
140,63.1749999999999,7892
141,63.3966666666666,6245
142,63.6183333333333,5130
143,63.8399999999999,4839
144,63.960909090909,4873
145,64.0818181818181,5082
146,64.2027272727272,5169
147,64.3236363636363,6056
148,64.4445454545454,6660
149,64.5654545454545,7336
150,64.6863636363636,9179
151,64.8072727272727,10030
152,64.9281818181818,9874
153,65.0490909090909,10213
154,65.1699999999999,10242
155,65.3177777777777,10176
156,65.4655555555555,8584
157,65.6133333333333,7316
158,65.7611111111111,6591
159,65.9088888888888,6167
160,66.0566666666666,5919
161,66.2044444444444,5295
162,66.3522222222222,5156
163,66.4999999999999,4719
164,67.8299999999999,4871
165,67.9186666666666,4787
166,68.0073333333333,5263
167,68.0959999999999,5654
168,68.1846666666666,5995
169,68.2733333333333,6045
170,68.3619999999999,6680
171,68.4506666666666,7352
172,68.5393333333333,7422
173,68.6279999999999,7621
174,68.7166666666666,7850
175,68.8053333333333,8201
176,68.8939999999999,8906
177,68.9826666666666,8966
178,69.0713333333333,9121
179,69.1599999999999,9090
180,69.8249999999999,9365
181,70.4899999999999,9008
182,71.1549999999999,9714
183,71.8199999999999,10508
184,72.2633333333333,9881
185,72.7066666666666,9652
186,73.1499999999999,9596
187,74.4799999999999,10521
188,74.9233333333333,10171
189,75.3666666666666,10190
190,75.8099999999999,10371
191,76.2533333333333,10278
192,76.6966666666666,9854
193,77.1399999999999,9421
194,77.8049999999999,9978
