0,0,7089
1,0.665,7380
2,1.33,7644
3,1.6625,6987
4,1.995,7231
5,2.3275,6950
6,2.66,7195
7,3.99,6698
8,4.655,7433
9,5.32,7542
10,5.76333333333333,7073
11,6.20666666666667,6869
12,6.65,6504
13,7.09333333333333,6755
14,7.53666666666667,6839
15,7.98,6591
16,8.42333333333333,7128
17,8.86666666666667,7230
18,9.31,7286
19,10.64,7033
20,11.305,7267
21,11.97,8582
22,13.3,7143
23,13.965,7316
24,14.63,8122
25,14.896,7956
26,15.162,7864
27,15.428,7714
28,15.694,7569
29,15.96,7314
30,17.29,7862
31,17.955,7479
32,18.62,6731
33,19.0633333333333,7128
34,19.5066666666667,7595
35,19.95,7634
36,20.615,7367
37,21.28,7002
38,21.6125,7045
39,21.945,7632
40,22.2775,7872
41,22.61,8180
42,23.0533333333333,7486
43,23.4966666666667,7417
44,23.94,7189
45,24.605,7672
46,25.27,8253
47,25.935,7781
48,26.6,6938
49,27.0433333333333,7058
50,27.4866666666667,7649
51,27.93,7582
52,29.26,8346
53,29.925,7498
54,30.59,7124
55,31.255,7843
56,31.92,7596
57,33.25,8327
58,33.915,7094
59,34.58,6637
60,35.0233333333333,6932
61,35.4666666666666,7286
62,35.91,8098
63,36.575,8029
64,37.24,7372
65,38.57,7609
66,38.836,7426
67,39.102,7839
68,39.368,7850
69,39.634,8255
70,39.9,8263
71,40.565,7399
72,41.23,6723
73,41.895,7676
74,42.56,7787
75,42.826,7742
76,43.092,7458
77,43.358,7074
78,43.624,7013
79,43.89,6831
80,44.555,7933
81,45.22,7718
82,46.55,8350
83,46.9933333333333,7372
84,47.4366666666666,7723
85,47.88,6884
86,48.3233333333333,6929
87,48.7666666666666,7350
88,49.21,7932
89,50.54,7891
90,50.9833333333333,7928
91,51.4266666666666,7764
92,51.87,7022
93,53.2,7571
94,53.5325,7084
95,53.865,7800
96,54.1975,8235
97,54.53,8578
98,54.8625,8137
99,55.195,7486
100,55.5275,7003
101,55.86,6754
102,56.3033333333333,6893
103,56.7466666666666,7300
104,57.1899999999999,8541
105,57.4116666666666,8360
106,57.6333333333333,8221
107,57.8549999999999,7872
108,58.0766666666666,7851
109,58.2983333333333,7163
110,58.5199999999999,6668
111,58.7859999999999,6771
112,59.052,7141
113,59.3179999999999,7561
114,59.5839999999999,8211
115,59.8499999999999,8140
116,61.1799999999999,8403
117,61.5124999999999,8098
118,61.8449999999999,7818
119,62.1774999999999,7485
120,62.5099999999999,6678
121,62.7759999999999,7009
122,63.0419999999999,7222
123,63.3079999999999,7866
124,63.5739999999999,8130
125,63.8399999999999,8262
126,65.1699999999999,7739
127,65.835,7831
128,66.4999999999999,8181
129,66.9433333333333,7176
130,67.3866666666666,6919
131,67.8299999999999,6525
132,68.0959999999999,6742
133,68.3619999999999,7131
134,68.6279999999999,6904
135,68.8939999999999,7642
136,69.1599999999999,8400
137,69.4259999999999,7913
138,69.6919999999999,8080
139,69.9579999999999,8162
140,70.2239999999999,8434
141,70.4899999999999,8513
142,70.7559999999999,8386
143,71.0219999999999,7889
144,71.2879999999999,7349
145,71.5539999999999,7206
146,71.8199999999999,7070
147,72.0859999999999,7337
148,72.3519999999999,7987
149,72.6179999999999,8039
150,72.8839999999999,8280
151,73.1499999999999,8659
152,74.4799999999999,8602
153,75.1449999999999,8603
154,75.8099999999999,8092
155,75.9208333333333,8549
156,76.0316666666666,8306
157,76.1424999999999,8373
158,76.2533333333333,8353
159,76.3641666666666,8104
160,76.4749999999999,8201
161,76.5858333333333,7941
162,76.6966666666666,7200
163,76.8074999999999,7050
164,76.9183333333333,7104
165,77.0291666666666,6994
166,77.1399999999999,6926
167,77.5833333333333,7018
168,78.0266666666666,7207
169,78.4699999999999,7754
170,79.1349999999999,7558
171,79.7999999999999,7367
172,79.9899999999999,7540
173,80.1799999999999,7694
174,80.3699999999999,7921
175,80.5599999999999,7844
176,80.7499999999999,8002
177,80.9399999999999,8310
178,81.1299999999999,8513
179,81.4624999999999,8304
180,81.7949999999999,8050
181,82.1274999999999,7996
182,82.4599999999999,7817
183,83.7899999999999,8695
184,84.2333333333332,8681
185,84.6766666666666,8297
186,85.1199999999999,8278
187,85.4524999999999,8569
188,85.7849999999999,8408
189,86.1174999999999,8586
190,86.4499999999999,8608
191,87.7799999999999,8261
192,88.4449999999999,8522
193,89.1099999999999,8738
194,90.4399999999999,8110
195,91.1049999999999,8372
