0,0,7562
1,0.665,7324
2,1.33,7632
3,1.6625,7098
4,1.995,7178
5,2.3275,7027
6,2.66,7102
7,3.99,6669
8,4.655,7156
9,5.32,7906
10,5.6525,7404
11,5.985,7112
12,6.3175,6959
13,6.65,6962
14,7.98,6764
15,8.645,7020
16,9.31,7795
17,9.75333333333333,7393
18,10.1966666666667,7294
19,10.64,7118
20,11.305,7382
21,11.97,8764
22,12.635,7625
23,13.3,7434
24,13.7433333333333,7502
25,14.1866666666667,8212
26,14.63,8927
27,15.295,7338
28,15.96,7212
29,16.625,7594
30,17.29,8108
31,17.7333333333333,7714
32,18.1766666666667,7267
33,18.62,7120
34,19.0633333333333,7558
35,19.5066666666667,8006
36,19.95,8333
37,20.615,7316
38,21.28,7207
39,21.7233333333333,7575
40,22.1666666666667,8478
41,22.61,8880
42,23.275,7613
43,23.94,6920
44,24.3833333333333,7091
45,24.8266666666667,8248
46,25.27,9262
47,25.7133333333333,8144
48,26.1566666666667,6534
49,26.6,6423
50,27.0433333333333,7850
51,27.4866666666667,8474
52,27.93,8506
53,28.595,7213
54,29.26,6641
55,29.7033333333333,7838
56,30.1466666666667,8384
57,30.59,9022
58,31.255,7462
59,31.92,6320
60,32.3633333333333,6856
61,32.8066666666666,7966
62,33.25,9352
63,33.6933333333333,8179
64,34.1366666666666,7484
65,34.58,6678
66,34.9125,7480
67,35.245,8689
68,35.5775,8892
69,35.91,9550
70,36.575,8273
71,37.24,5812
72,37.6833333333333,6515
73,38.1266666666666,8956
74,38.57,8677
75,39.9,9234
76,40.3433333333333,8556
77,40.7866666666666,6127
78,41.23,6032
79,41.6733333333333,7774
80,42.1166666666666,8343
81,42.56,9648
82,42.8925,9555
83,43.225,7816
84,43.5575,6361
85,43.89,5815
86,44.3333333333333,7003
87,44.7766666666666,8936
88,45.22,9539
89,45.5525,9421
90,45.885,8838
91,46.2175,6680
92,46.55,5677
93,46.816,6670
94,47.082,7617
95,47.348,9073
96,47.614,10209
97,47.88,10349
98,48.3233333333333,8938
99,48.7666666666666,7166
100,49.21,5693
101,49.476,5721
102,49.742,7214
103,50.008,7914
104,50.274,9701
105,50.54,9816
106,50.8725,9717
107,51.205,8716
108,51.5375,7179
109,51.87,5543
110,52.0916666666666,5547
111,52.3133333333333,6752
112,52.535,7699
113,52.7566666666666,8560
114,52.9783333333333,9409
115,53.2,10061
116,53.5325,9388
117,53.865,8323
118,54.1975,6260
119,54.53,5785
120,54.796,6267
121,55.062,6901
122,55.328,7858
123,55.594,8444
124,55.86,9944
125,56.0816666666666,9941
126,56.3033333333333,9783
127,56.5249999999999,9376
128,56.7466666666666,7890
129,56.9683333333333,6067
130,57.1899999999999,5401
131,57.3799999999999,5730
132,57.57,6340
133,57.7599999999999,7390
134,57.9499999999999,8146
135,58.14,9181
136,58.3299999999999,9596
137,58.5199999999999,10398
138,58.7099999999999,9686
139,58.8999999999999,9651
140,59.0899999999999,9185
141,59.2799999999999,7820
142,59.4699999999999,6558
143,59.6599999999999,5949
144,59.8499999999999,5714
145,59.9977777777777,5724
146,60.1455555555555,6432
147,60.2933333333333,7559
148,60.4411111111111,8146
149,60.5888888888888,8962
150,60.7366666666666,9302
151,60.8844444444444,9931
152,61.0322222222222,10013
153,61.1799999999999,10130
154,61.300909090909,10110
155,61.4218181818181,10079
156,61.5427272727272,9765
157,61.6636363636363,8778
158,61.7845454545454,8330
159,61.9054545454545,7790
160,62.0263636363636,7030
161,62.1472727272727,6498
162,62.2681818181818,6037
163,62.3890909090909,5747
164,62.5099999999999,5467
165,62.6123076923076,5985
166,62.7146153846153,6161
167,62.816923076923,6273
168,62.9192307692307,7517
169,63.0215384615384,7229
170,63.1238461538461,7674
171,63.2261538461538,7483
172,63.3284615384615,8377
173,63.4307692307692,8852
174,63.5330769230769,8518
175,63.6353846153846,9153
176,63.7376923076922,9615
177,63.8399999999999,9862
178,65.1699999999999,9667
179,66.4999999999999,9784
180,67.8299999999999,9478
181,69.1599999999999,10038
182,69.4924999999999,9854
183,69.8249999999999,9929
184,70.1574999999999,10342
185,70.4899999999999,10411
186,71.8199999999999,10156
187,72.4849999999999,10306
188,73.1499999999999,10440
189,73.5933333333333,10126
190,74.0366666666666,9910
191,74.4799999999999,10395
192,75.8099999999999,9856
193,76.2533333333333,10187
194,76.6966666666666,10464
